score,13.524693055041897
char_order,6
word_order,0
beta,2
bleu,0.0
precisions,"[0.07049345417925479, 0.008386277001270648, 0.000513083632632119, 0.0]"
brevity_penalty,1.0
length_ratio,2.7336545079146592
translation_length,3972
reference_length,1453
rouge1,0.09587735344251738
rouge2,0.01014813832321427
rougeL,0.08271342443248236
rougeLsum,0.08362737256006375
meteor,0.10025649720295725
google_bleu,0.018115942028985508
